chunk_id,doc_id,source_filename,title,chunk_index,chunk_text,word_count
DOC01_CH171,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,171,"14.4. Property to be labelled and numbered – Property other than
cash and cattle entered in the list shall, if possible, be labelled, numbered
and marked with the date of seizure and the name of the per son if any, in
whose possession it was found. If it was not taken from the possession of

any person, it shall be marked with th e name of the place where it was
found.",72
DOC01_CH172,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,172,"14.5. Valuable to be sealed – When the property consists of gold, silver,
precious stones or other valuables, it shall be sent in a sealed packet,
after being weighed in the presence of not less than two respectable witnesses. The weight shall be noted in the list, which shall be signed by
the witnesses as required by rule 3 in token of its correctness.",64
DOC01_CH173,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,173,"14.7. Valuable to be ke pt in safe/strong room – The valuable
unclaimed property should be kept in sa fe/strong room for safe custody if
there is no proper arrangem ent in the Court-house for its safe custody.",38
DOC01_CH174,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,174,"14.8. The provisions prescribed in regard to the checking and verification
of property shall apply mutatis mutandis to unclaimed property.",20
DOC01_CH175,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,175,"14.9. Proclamation – A proclamation in the Fo rm No.12 of Appendix ‘A’
shall be issued under section 523(2) of the Code in respect of the
unclaimed property.",28
DOC01_CH176,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,176,"14.10. Property to be forwarded – The Magistrate shall place the
unclaimed property to the Magist rate empowered by provincial
Government in this behalf, if no clai mant turns up, for disposal under
section 524 of the code of Crimi nal Procedure, 189 8, along with the
property he shall forward (1)a copy of the order and (2)the list forwarded
by the Police together with an extr act from the Unclaimed Property
Register.",73
DOC01_CH177,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,177,"14.11. Sale of property – Confiscated moveable proper ty shall be sold as
soon as possible after the expiry of t he period of appeal or revision or after
the disposal of appeal or revision, if any. The Magistrate concerned shall
make proper inquiry and ascertain the fact that neither appeal not revision
is filed in the matter before the property is put to auction.

Provided that where the property produced by the Police before a
Magistrate consists of perishable it ems and likely to subject to natural
decay, the Magistrate, after keeping su ch an entry in the relevant form,
immediately proceed to sell the property in the manner prescribed below.
The sale proceeds may be deposited with Nazir of the District Court, who
after expiry of six months, if no clai mant comes forward, shall deposit the
same in Government Treasury.",143
DOC01_CH178,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,178,"14.12. Sales by whom to be cond ucted and how to be made – (i) The
sales shall be conducted by the Magistra te or by such other responsible
person as the Magistrate may appoint in this behalf. The Magistrate shall
cause a proclamation of the intended sale to be made in the language of such Court in the Form No.13 of Appendix ‘A’.
(ii) Such proclamation shall stat e the date, time and place of
sale, and specify as fairly and accurately as possible the
description of the pr operty to be sold.
(iii) It shall also state that the bidders will have to pay the price
immediately. (iv) It shall be incumbent upon t he Magistrate to fix the upset
price of the articles to be sold . Valuables should be got assessed
through experts.",137
DOC01_CH179,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,179,"14.13. Mode of publishing proclamation – The proclamation shall be
published by affixing a copy thereof upon the Notice Board of the District
and Sessions Court, of the Court conc erned, and in such other manner or
mode as the Magistrate may think fit. Where the property to be sold is
worth more than Rs.100,000/- and if t he Magistrate so directs, such
proclamation shall be publ ished in a local newspaper after obtaining the
sanction of the Sessions Judge for t he cost of such publication.",87
DOC01_CH180,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,180,"14.14. Time and place of Sale – (i) The sale shall not take place until
after the expiration of at least 15 days from the date on wh ich the copy of
the proclamation has been affixed on the Court Notice Board of the
Magistrate holding the same.

(ii) Auction sale should be he ld during the Court hours and
within the Court premises.",64
DOC01_CH181,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,181,"14.15. Adjournment or stoppage of sale – The Magistrate may in his
discretion adjourn the sale to a spec ified date and hour by recording his
reasons for such adjournment.",30
DOC01_CH182,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,182,"14.16. Restriction on bidding or purchase by public servant or by
officers – No public servant and no office r or other person having any
duty to perform in connection with any sale shall, either directly or
indirectly, bid for, acquire or attempt to acquire any interest in the property
sold.",51
DOC01_CH183,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,183,"14.17. Sale how to be conducted – (i) Proceedings of the sale shall be
written in the prescribed Fo rm No.14 of Appendix ‘A’.
(ii) If covenant, the property ma y be sold by lots. Valuable
articles, however, should not, as far as possible, be auctioned in
lots. (iii) Sale shall be confirmed in the name of the highest bidder
unless Magistrate thinks that the bid offered is grossly inadequate,
in which the case property shall be put to sale again. (iv) The price of the articles s hall be paid at the time of sale.
(v) The officer conducting the sa le shall pass a receipt for the
price paid and then hand over the property to the purchaser.
(vi) If the price is not paid, the property shall be re-sold.",132
DOC01_CH184,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,184,"14.18. Defaulting purchaser answerable for loss on resale – Any
deficiency in the price resulting upon such resale shall be recoverable from the defaulting bidder , and if he fails to make good the same, the
same may be recovered by issui ng distress warrant against him.",47
DOC01_CH186,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,186,"15.1. Application for certified copies – (1) Parties to any proceeding
may, on application to the Court havi ng the custody of the record, obtain
certified copies of any judgmen t, order, deposition, memorandum of
evidence, or any other documents f iled in the said proceeding. The
application may be made by the party himself or by his recognized agent or by his Pleader or Advocate and may also be sent by post.
(2) Where a party applies for a certified copy by post other than
registered post, the date of its receipt by the office of the Court would be
the date of the presentati on of the application. W henever such application
is made by registered post, t he same shall be prepaid for
acknowledgement and the date of posti ng of the letter would be the date
of presentation of the appl ication to the Court.",149
DOC01_CH187,DOC01,01_sindh_criminal_court_rules_2012.txt,Sindh Criminal Court Rules 2012,187,"15.2. Application for certified copies, by non party to the
proceedings – Applications for copies by pa rties other than parties to the
proceedings shall be supported by an affidavit stating the purpose for
which the copies are sought.",39
